Commentaire,Séance,Module,Polarité,Attitude,Attente,Présentation,Contenu,Design,Général,Communication,Structure,Anxiété,Colère,Ennui,Joie,Mécontentement,Confusion,Utilité,Intrinsèque,Accomplissement,Cout,Satisfaction,Gratitude,Sentiment,Aspect,Niveau
"Je n'arrive pas à comprendre avec le rythme rapide et les explications insuffisantes, encore moins suivre avec la mauvaise connexion de l'enseignant (mauvaise qualité de l'audio et de la vidéo, déconnexions...)","Apr 01, 2017",Esi,N,H,N,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,M,C,1CP
le professeur est dynamique donc le cours n'est pas ennuyeux,"Apr 01, 2017",Esi,P,A,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,1CP
"Les notions sont assez théoriques et il n'y a pas assez d'exemples relatifs au monde de l'entreprise, c'est toujours des exemples qui concernent l'ESI ","Apr 01, 2017",Esi,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,D,1CP
Le cours est bien organisé,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Le cours est assez attractif ,"Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
Très bonne communication entre le prof et les étudiants,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,C,1CP
C'est un cours qui n'est pas très chargé donc on a le temps d'assimiler toutes les notions durant la séance,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,1CP
Le cours contient plusieurs notions théoriques très importante dans le monde professionnel ,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,D,1CP
Bien structuré et contient l'essentiel,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Le cours contient des schémas d'illustration avec un peu de texte et une couleur verte des slides qu'est bonne,"Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
Le prof de cours clarifie bien les choses avec des exemples de son expérience et répond au questions des étudiants d'une façon claire et directe,"Apr 01, 2017",Esi,P,A,NE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,Pr,1CP
La qualité de cours est bonne même les notions élaboré pendant le cours sont intéressants,"Apr 01, 2017",Esi,P,NE,NE,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,S,1CP
la manière de présentation est efficace et claire ,"Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,D,1CP
la structure est logique  ,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,A,G,1CP
Il y avait pas de couleurs :)) ça n'affecte pas le déroulement de la séance mais colorer les points important me servira à distinguer et même à me rappeler des points lorsque je révise,"Apr 01, 2017",Esi,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Pr,1CP
je trouve ce module difficile surtout à distance ça me stresse un peu et j'aurais aimé avoir des corrigés type des exercices pour comparer,"Apr 01, 2017",Esi,N,NE,N,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,M,C,1CP
la présentation du cours est méthodique.,"Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,1CP
cela pourrait être mieux si le cours comportait plus d'exemples.,"Apr 01, 2017",Esi,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,D,1CP
le cours est très bien structuré .,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
il y a un équilibre entre le texte et le schéma permettant une assimilation claire.,"Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,Pr,1CP
la méthode de dialogue est la meilleure pour moi j'ai trop aimé le prof,"Apr 01, 2017",Esi,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,J,D,1CP
le prof allait trop vite en td,"Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,G,1CP
"le prof écrit sur le pc , c'est la meilleure méthode ","Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,C,1CP
 le seul problème c'est que le prof travail d'une manière très rapide je me perds des fois ,"Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,C,CO,1CP
"Contenu pas clair, dommage","Apr 01, 2017",Esi,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,CO,1CP
je ne pouvais pas interrompre l'enseignante dans les points que je n'ai pas compris et ça m'énerve,"Apr 01, 2017",Esi,N,NE,N,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,C,G,1CP
je n'ai pas pu poser mes question par microphone à cause de la connexion et ça m'a rendu angoissée,"Apr 01, 2017",Esi,N,NE,NE,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,A,Pr,1CP
"je n'ai rien compris , on avance trop vite sans bien expliquer chaque point, et la même chose dans les séances précédentes c'est énervant","Apr 01, 2017",Esi,N,NE,N,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,M,Pr,1CP
"La prof ne nous entendait pas, elle a fini la dernière partie du chapitre et a fait quatre exercices en une heure, personne ne pourrait suivre on était tous perdus et stressés à cause d'elle et elle s'en foutait","Apr 01, 2017",Esi,N,H,NE,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,M,S,1CP
"Je sais lire toute seule j'ai besoin d'explications et de plus d'exemples , et comme la prof n'entendez rien elle a cru que tout le monde a compris et passe au slides suivants ....","Apr 01, 2017",Esi,N,H,NE,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,E,D,1CP
"Cours mal organisé ,","Apr 01, 2017",Esi,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,C,CO,1CP
pas d'animations ni de couleurs et surtout dans un tel module on en a besoin et comme ça il est juste ennuyant.,"Apr 01, 2017",Esi,N,NE,NE,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,M,G,1CP
"y'avais pas d'interaction du tout, la prof n'entendez rien les étudiants n'ont pas arrêté de parler puisqu'elle entendait rien et ça m'a agacé ","Apr 01, 2017",Esi,N,NE,NE,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,M,Pr,1CP
"La prof va trop vite c vrai qu'on a seulement deux heures par semaine mais elle s'absente et puis fait tout en une heure, je suis perdu et j'arrive pas a me rattrapper,vraiment déçue d'elle 
","Apr 01, 2017",Esi,N,H,N,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,J,C,1CP
elle avance très vite ,"Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Pr,1CP
Le contenu de ce cours est très important,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,M,CO,1CP
le cours est résumé  donc c'est très difficile de comprendre d'où les résultats sont venu ,"Apr 01, 2017",Esi,N,NE,N,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,M,G,1CP
parfois les questions organisés après plusieurs points ,"Apr 01, 2017",Esi,NE,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,M,Pr,1CP
Difficile à comprendre directement vu les problème de connexion d'internet,"Apr 01, 2017",Esi,N,NE,N,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,M,C,1CP
j'ai pas aimé la façon de  la présentation surtout avec son rythme rapide d'explication ,"Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,D,1CP
cela pourrait être mieux si le cours contient juste l'essentiel,"Apr 01, 2017",Esi,N,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,CO,1CP
le côté design est bien,"Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,Pr,1CP
l'enseignant nous entend pas  donc on est obligé d'utiliser le chat qui prend vraiment le temps,"Apr 01, 2017",Esi,N,NE,NE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,M,C,1CP
je n'aime pas la présentation du cours. je crois elle est compliquée,"Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,S,1CP
cela pourrait être mieux s'il écrit la solution ,"Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,G,1CP
pas du tout il a fait une série td dans le cours ce qui le rend mal organisé,"Apr 01, 2017",Esi,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,J,Pr,1CP
la plupart de temps je n'arrive pas a comprendre c'est stressant quand même,"Apr 01, 2017",Esi,N,NE,N,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,J,C,1CP
 J'aime bien la présentation de TD,"Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,1CP
le contenue est très claire,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,D,1CP
j'aime ce TD il est bien structuré  ,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
elle écrit de façon claire ,"Apr 01, 2017",Esi,P,NE,NE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
elle nous donne la possibilité de  participer et poser nos questions j'adore,"Apr 01, 2017",Esi,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,J,S,1CP
"elle explique tout j'aime bien les séance de ce cours, je me sens tout le temps à l'aise ","Apr 01, 2017",Esi,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,CO,1CP
le cours est bien structuré ,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
Très bonne communication entre le prof et les étudiants,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,M,Pr,1CP
j'ai aimé le cours,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,Pr,1CP
elle explique très vite ,"Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Pr,1CP
 la présentation était parfaite,"Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,C,1CP
il y avait des coupures je n'ai pas pu suivre ,"Apr 01, 2017",Esi,N,NE,N,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,J,S,1CP
Le contenu de cours est chargée par rapport à la durée ,"Apr 01, 2017",Esi,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,G,1CP
Le cours est bien organisé,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,Pr,1CP
J'apprends pas toujours ce que je voulais vraiment juste des petites idées,"Apr 01, 2017",Esi,N,NE,N,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,C,1CP
très bien passé,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,1CP
très très important,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,A,Pr,1CP
travail bien organisé,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
la façon avec laquelle le prof expliquait m'a perturbé avec mes respects,"Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,A,Pr,1CP
questions/réponses durant le cours pour moi c'est la bonne solution j'adore,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,J,Pr,1CP
la méthode qu'utilise le prof pour expliquer (écrire à main levée) m'a un peu perturbé et stressé,"Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,J,S,1CP
la présentation est cool,"Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,D,1CP
c'est très organisé ,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
beaucoup de texte mais je pense que c'est l'essentiel de l'essentiel,"Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,G,1CP
la méthode fait par le prof est géniale ,"Apr 01, 2017",Esi,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,M,Pr,1CP
2h de cours était très lourde pour moi j'avais mal aux yeux,"Apr 01, 2017",Esi,N,NE,NE,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,J,C,1CP
Le cours est présenté un peu rapidement.,"Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,S,1CP
Ce cours contient pas mal d'informations importantes et très utiles pour un informaticien.,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,D,1CP
Le cours et très bien structuré du côté pédagogique.,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Il y a un équilibre entre les textes et les couleurs.,"Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NE,G,1CP
J'aime bien la méthode du dialogue qui est toujours adoptée dans ce cours.,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,M,Pr,1CP
Je trouve que la pratique après le cours joue un rôle très important dans la construction des connaissances de ce module.,"Apr 01, 2017",Esi,NE,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,C,1CP
l'enseignante travaille trop vite,"Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,F,G,1CP
très intéressant ,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,G,1CP
"Je n'arrivais pas à faire le TP avec vous, je me sens perdu","Apr 01, 2017",Esi,N,NE,N,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,J,Pr,1CP
"j'ai bénéficié de ce cours, il est très intéressant ","Apr 01, 2017",Esi,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,S,1CP
c'était génial,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,J,CO,1CP
très structuré et bien organisé,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,Pr,1CP
"la méthode faite par l'enseignant est géniale , avec une très bonne communication","Apr 01, 2017",Esi,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,M,S,1CP
Le prof prend beaucoup de temps pour faire un peu d'exercices. J'aime pas vraiment sa méthode,"Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,CO,1CP
"Mal organisé, des fois on prépare des exercices et le profs ne les traitent pas ","Apr 01, 2017",Esi,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NE,G,1CP
"Un peu de communication entre prof et étudiants, c'est frustrant","Apr 01, 2017",Esi,N,NE,NE,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,J,Pr,1CP
L'essentiel que c'est de comprendre ,"Apr 01, 2017",Esi,NE,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,C,1CP
 J'aime bien la présentation de ce cours,"Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,S,1CP
Le contenu de ce cours est très important ,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,J,CO,1CP
 j’aime vraiment ce cours il est bien structuré et dans un ordre très logique,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,J,G,1CP
j'aime la méthode de dialogue faite par l'enseignant,"Apr 01, 2017",Esi,P,A,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,J,Pr,1CP
C'est incroyable la quantité de connaissances que j'ai acquises aujourd’hui ,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,C,1CP
Oui je suis satisfait avec la méthode de l'enseignement j'ai aimé ,"Apr 01, 2017",Esi,P,A,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,S,1CP
" des nouvelles notions sont abordées, j'aime bien","Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
"le cours de cette séance est organisé, j'aime bien","Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,E,D,1CP
On se communique bien avec l'enseignant aucun problème avec ça il est trop gentil avec nous,"Apr 01, 2017",Esi,P,A,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,A,G,1CP
"Pas vraiment, c'est ennuyant car  les pages du cours ne sont pas bien animées et colorées ","Apr 01, 2017",Esi,N,NE,NE,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,J,Pr,1CP
c'est fatiguant et stressant  de travailler chaque jour sur ce module á distance,"Apr 01, 2017",Esi,N,NE,NE,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,J,C,1CP
"La présentation était bien , la prof écrivait sur un tableau blanc étapes par étape ce qui a aidé à mieux suivre et comprendre","Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,1CP
Les exercices et la méthode de simplification sont très bien expliqués donc il faut suivre dès le début pour bien avancer,"Apr 01, 2017",Esi,P,NE,NE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Très bonne structure,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
Très bonne interaction,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,F,Pr,1CP
Le TD de cette semaine s'est très bien passé,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,C,1CP
"Le prof nous lit ce qui est écrit sur PowerPoint ou Word  je me trouve perdu,  je préfère qu'il utilise l'application white board ou tableau blanc pour écrire ses exemples ","Apr 01, 2017",Esi,N,NE,N,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,M,S,1CP
Le contenu du cours de cette séance est vraiment important,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,J,D,1CP
"je suis pas satisfait par la structure, j'aimerai avoir plus d'exemples pour mieux comprendre ","Apr 01, 2017",Esi,N,NE,NE,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,M,CO,1CP
"Côté design , y'a pas mal de couleurs, de tableaux .. donc c'est suffisant","Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,G,1CP
j'aime pas la méthode de communication car parfois on sent que l'élève n'as pas encore compris et le prof le dit ok il s'en fout vraiment de nous,"Apr 01, 2017",Esi,N,H,NE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Pr,1CP
J'aimerai bien que le prof d'archi change sa méthode en ligne pour la prochaine séance,"Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,C,1CP
bien présenté j'adore la méthode du prof,"Apr 01, 2017",Esi,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,S,1CP
contenu important et complet ,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,J,D,1CP
design simple et beau ,"Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
"Très bonne communication entre nous tous, le prof me motive vraiment d'assister ","Apr 01, 2017",Esi,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,C,Pr,1CP
je me sens à l'aise dans ce cours comme si on le fait en présentiel ,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,C,1CP
"il a sauté plusieurs points importants, son but était juste de finir et ça m'énerve ","Apr 01, 2017",Esi,N,H,NE,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,J,S,1CP
le contenu de cette séance est important,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,J,D,1CP
il est structuré et organisé,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,A,CO,1CP
cette séance contient des illustrations et des explications,"Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C,G,1CP
"On peut pas parler juste deux fois en séance pour poser nos questions, j'aime pas vraiment la méthode de communication adapté par ce prof et ça me stresse ","Apr 01, 2017",Esi,N,NE,NE,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,M,Pr,1CP
"je termine la séance avec plusieurs choses pas vraiment claires, le prof m'énerve vraiment son seul but et de terminer le programme  ","Apr 01, 2017",Esi,N,H,NE,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,J,C,1CP
le temps de la séance est limité et l'enseignante était obligé d'aller trop vite,"Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,S,1CP
le cours est important et complet,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,J,D,1CP
le cours était cohérent,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,CO,1CP
"bien , il y avait des dessins et des explications j'aime bien","Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,Pr,1CP
"le temps est limité, on ne pouvait pas poser plusieurs questions ni communiquer entre nous pour rendre la séance plus active dommage","Apr 01, 2017",Esi,N,NE,NE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,J,C,1CP
la séance est parfaite j'adore le prof,"Apr 01, 2017",Esi,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,S,1CP
"le contenu est intéressant, et compréhensible","Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,D,1CP
le cours était bien structuré,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
design parfait rien à dire !,"Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
"excellente communication, on pouvait poser nos questions à n'importe quel moment et intervenir aussi j'adore  cette méthode","Apr 01, 2017",Esi,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,J,Pr,1CP
J'aime bien le cours de cette séance j'étais à l'aise ,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,C,1CP
présentation  bien passée j'admire vraiment la méthode du prof et sa façon de parler ,"Apr 01, 2017",Esi,P,A,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,S,1CP
Le contenu était intéressant,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,M,D,1CP
Très bonne structure pour ce cours,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
"Pas trop de couleurs , le prof écrit son analyse sur un fichier Word et c'est tout","Apr 01, 2017",Esi,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,G,1CP
Très bonne interaction entre les étudiants et le prof,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,Pr,1CP
"En général, une séance d'une heure ou une heure et demi n'est pas suffisante pour avoir plus d'explication ou plus d'exemples mais en gros c'était bien passé","Apr 01, 2017",Esi,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,C,1CP
"J'aime l'inter réaction entre le prof et nous surtout qu'on peut poser des questions par chat et il répond dès qu'il les voit, j'adore vraiment ce prof","Apr 01, 2017",Esi,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,J,S,1CP
Contenu complet avec trop d'exercices j'aime bien ,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,D,1CP
Le cours est organisé,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,CO,1CP
Rien à dire sur le design puisque les cours sont très attractifs et bien organisés,"Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
Je n'aime pas quand le prof demande à être écouté jusqu'à la fin car parfois la question est sur une partie de ses paroles et donc nécessite une réponse direct.,"Apr 01, 2017",Esi,N,NE,NE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Pr,1CP
